CHILDCODE	IMEVIDR5	RKEVR5	LOSS13R5	LOSS14R5	LOSS15R5	LOSS16R5
40014	2	88	 	 	 	 
40014	3	88	 	 	 	 
40015	1	25	 	 	 	2
40015	2	88	 	 	 	 
40015	3	88	 	 	 	 
40016	1	88	 	 	 	 
40016	2	88	 	 	 	 
40016	3	88	 	 	 	 
40017	1	88	 	 	 	 
40017	2	88	 	 	 	 
40017	3	88	 	 	 	 
40018	1	34	 	 	2	 
40018	2	88	 	 	 	 
40018	3	88	 	 	 	 
40020	1	25	 	 	 	1
40020	2	88	 	 	 	 
40020	3	88	 	 	 	 
40021	1	25	 	 	 	1
40021	2	88	 	 	 	 
40021	3	88	 	 	 	 
40022	1	25	 	 	1	 
40022	2	88	 	 	 	 
40022	3	88	 	 	 	 
40023	1	88	 	 	 	 
40023	2	88	 	 	 	 
40023	3	88	 	 	 	 
40024	1	88	 	 	 	 
40024	2	88	 	 	 	 
40024	3	88	 	 	 	 
40025	1	25	 	 	 	2
40025	2	88	 	 	 	 
40025	3	88	 	 	 	 
40026	1	88	 	 	 	 
40026	2	88	 	 	 	 
40026	3	88	 	 	 	 
40028	1	25	 	 	 	3
40028	2	88	 	 	 	 
40028	3	88	 	 	 	 
40029	1	45	 	 	 	1
40029	2	88	 	 	 	 
40029	3	88	 	 	 	 
40030	1	25	 	 	 	3
40030	2	88	 	 	 	 
40030	3	88	 	 	 	 
40031	1	25	 	 	 	4
40031	2	88	 	 	 	 
40031	3	88	 	 	 	 
40032	1	88	 	 	 	 
40032	2	88	 	 	 	 
40032	3	88	 	 	 	 
40033	1	25	 	 	 	2
40033	2	88	 	 	 	 
40033	3	88	 	 	 	 
40034	1	25	 	 	2	 
40034	2	88	 	 	 	 
40034	3	88	 	 	 	 
40035	1	88	 	 	 	 
40035	2	88	 	 	 	 
40035	3	88	 	 	 	 
40036	1	39	 	 	 	1
40036	2	88	 	 	 	 
40036	3	88	 	 	 	 
40037	1	37	 	 	 	1
40037	2	88	 	 	 	 
40037	3	88	 	 	 	 
40038	1	88	 	 	 	 
40038	2	88	 	 	 	 
40038	3	88	 	 	 	 
40039	1	88	 	 	 	 
40039	2	88	 	 	 	 
40039	3	88	 	 	 	 
40043	1	31	 	 	 	2
40043	2	88	 	 	 	 
40043	3	88	 	 	 	 
40044	1	88	 	 	 	 
40044	2	88	 	 	 	 
40044	3	88	 	 	 	 
40045	1	31	 	 	3	 
40045	2	88	 	 	 	 
40045	3	88	 	 	 	 
40046	1	16	1	1	1	1
40046	2	88	 	 	 	 
40046	3	88	 	 	 	 
40047	1	88	 	 	 	 
40047	2	88	 	 	 	 
40047	3	88	 	 	 	 
40048	1	88	 	 	 	 
40048	2	88	 	 	 	 
40048	3	88	 	 	 	 
40049	1	88	 	 	 	 
40049	2	88	 	 	 	 
40049	3	88	 	 	 	 
40050	1	88	 	 	 	 
40050	2	88	 	 	 	 
40050	3	88	 	 	 	 
40051	1	1	 	 	 	3
40051	2	88	 	 	 	 
40051	3	88	 	 	 	 
40052	1	31	 	1	 	 
40052	2	88	 	 	 	 
40052	3	88	 	 	 	 
40053	1	88	 	 	 	 
40053	2	88	 	 	 	 
40053	3	88	 	 	 	 
40054	1	37	 	 	2	2
40054	2	88	 	 	 	 
40054	3	88	 	 	 	 
40055	1	42	 	 	2	2
40055	2	88	 	 	 	 
40055	3	88	 	 	 	 
40056	1	38	 	 	 	1
40056	2	37	 	 	1	1
40056	3	45	 	 	 	1
40058	1	48	 	 	1	 
40058	2	88	 	 	 	 
40058	3	88	 	 	 	 
40059	1	42	 	 	1	1
40059	2	47	 	 	 	1
40059	3	88	 	 	 	 
40060	1	45	1	 	 	1
40060	2	88	 	 	 	 
40060	3	88	 	 	 	 
40061	1	24	 	1	1	1
40061	2	10	 	1	 	 
40061	3	88	 	 	 	 
40062	1	88	 	 	 	 
40062	2	88	 	 	 	 
40062	3	88	 	 	 	 
40063	1	13	 	 	2	 
40063	2	39	 	2	 	 
40063	3	88	 	 	 	 
40064	1	88	 	 	 	 
40064	2	88	 	 	 	 
40064	3	88	 	 	 	 
40065	1	12	 	2	2	 
40065	2	39	1	1	1	1
40065	3	88	 	 	 	 
40066	1	88	 	 	 	 
40066	2	88	 	 	 	 
40066	3	88	 	 	 	 
40069	1	41	 	 	1	 
40069	2	88	 	 	 	 
40069	3	88	 	 	 	 
40070	1	29	 	 	 	2
40070	2	37	 	2	2	2
40070	3	88	 	 	 	 
40071	1	88	 	 	 	 
40071	2	88	 	 	 	 
40071	3	88	 	 	 	 
40073	1	88	 	 	 	 
40073	2	88	 	 	 	 
40073	3	88	 	 	 	 
40075	1	37	 	 	 	1
40075	2	41	 	 	1	1
40075	3	88	 	 	 	 
40076	1	88	 	 	 	 
40076	2	88	 	 	 	 
40076	3	88	 	 	 	 
40077	1	88	 	 	 	 
40077	2	88	 	 	 	 
40077	3	88	 	 	 	 
40078	1	13	 	 	 	2
40078	2	88	 	 	 	 
40078	3	88	 	 	 	 
40079	1	38	 	 	1	 
40079	2	88	 	 	 	 
40079	3	88	 	 	 	 
40081	1	29	 	 	 	2
40081	2	42	 	 	 	1
40081	3	88	 	 	 	 
40082	1	16	 	 	 	1
40082	2	13	 	 	 	1
40082	3	37	 	 	1	1
40083	1	37	1	 	 	 
40083	2	88	 	 	 	 
40083	3	88	 	 	 	 
40084	1	16	 	 	 	3
40084	2	88	 	 	 	 
40084	3	88	 	 	 	 
40085	1	88	 	 	 	 
40085	2	88	 	 	 	 
40085	3	88	 	 	 	 
40087	1	13	 	 	 	2
40087	2	88	 	 	 	 
40087	3	88	 	 	 	 
40088	1	30	 	2	2	 
40088	2	88	 	 	 	 
40088	3	88	 	 	 	 
40089	1	29	 	 	 	2
40089	2	38	1	2	2	2
40089	3	37	 	 	 	4
40090	1	38	 	 	 	1
40090	2	88	 	 	 	 
40090	3	88	 	 	 	 
40091	1	16	 	 	1	1
40091	2	42	1	1	1	1
40091	3	88	 	 	 	 
40092	1	31	 	 	 	2
40092	2	88	 	 	 	 
40092	3	88	 	 	 	 
40093	1	88	 	 	 	 
40093	2	88	 	 	 	 
40093	3	88	 	 	 	 
40094	1	88	 	 	 	 
40094	2	88	 	 	 	 
40094	3	88	 	 	 	 
40095	1	12	 	 	2	 
40095	2	13	 	 	 	1
40095	3	88	 	 	 	 
40096	1	39	 	 	1	2
40096	2	42	 	 	1	2
40096	3	47	 	 	1	1
40097	1	31	 	 	 	2
40097	2	88	 	 	 	 
40097	3	88	 	 	 	 
40098	1	37	3	 	 	 
40098	2	39	2	 	 	 
40098	3	13	 	 	 	2
40100	1	88	 	 	 	 
40100	2	88	 	 	 	 
40100	3	88	 	 	 	 
40106	1	37	 	 	 	1
40106	2	29	1	1	1	1
40106	3	88	 	 	 	 
40108	1	37	 	 	1	1
40108	2	88	 	 	 	 
40108	3	88	 	 	 	 
40113	1	88	 	 	 	 
40113	2	88	 	 	 	 
40113	3	88	 	 	 	 
40118	1	31	 	2	 	 
40118	2	38	 	 	1	 
40118	3	88	 	 	 	 
40119	1	25	 	 	 	1
40119	2	88	 	 	 	 
40119	3	88	 	 	 	 
40122	1	16	 	2	2	 
40122	2	88	 	 	 	 
40122	3	88	 	 	 	 
40129	1	31	 	 	3	 
40129	2	88	 	 	 	 
40129	3	88	 	 	 	 
40143	1	29	1	1	1	3
40143	2	13	3	2	2	3
40143	3	88	 	 	 	 
40145	1	45	 	 	 	1
40145	2	37	 	 	 	1
40145	3	13	 	 	 	1
40151	1	31	 	2	2	 
40151	2	13	 	 	 	2
40151	3	88	 	 	 	 
40164	1	13	 	 	2	 
40164	2	42	1	1	1	1
40164	3	12	 	 	1	 
40171	1	16	 	 	 	2
40171	2	88	 	 	 	 
40171	3	88	 	 	 	 
40174	1	88	 	 	 	 
40174	2	88	 	 	 	 
40174	3	88	 	 	 	 
50001	1	13	 	 	 	2
50001	2	29	 	 	4	 
50001	3	88	 	 	 	 
50002	1	88	 	 	 	 
50002	2	88	 	 	 	 
50002	3	88	 	 	 	 
50003	1	45	 	 	 	2
50003	2	88	 	 	 	 
50003	3	88	 	 	 	 
50004	1	88	 	 	 	 
50004	2	88	 	 	 	 
50004	3	88	 	 	 	 
50006	1	88	 	 	 	 
50006	2	88	 	 	 	 
50006	3	88	 	 	 	 
50007	1	88	 	 	 	 
50007	2	88	 	 	 	 
50007	3	88	 	 	 	 
50008	1	88	 	 	 	 
50008	2	88	 	 	 	 
50008	3	88	 	 	 	 
50009	1	88	 	 	 	 
50009	2	88	 	 	 	 
50009	3	88	 	 	 	 
50010	1	88	 	 	 	 
50010	2	88	 	 	 	 
50010	3	88	 	 	 	 
50011	1	16	 	 	 	3
50011	2	88	 	 	 	 
50011	3	88	 	 	 	 
50012	1	88	 	 	 	 
50012	2	88	 	 	 	 
50012	3	88	 	 	 	 
50013	1	88	 	 	 	 
50013	2	88	 	 	 	 
50013	3	88	 	 	 	 
50014	1	88	 	 	 	 
50014	2	88	 	 	 	 
50014	3	88	 	 	 	 
50015	1	88	 	 	 	 
50015	2	88	 	 	 	 
50015	3	88	 	 	 	 
50016	1	88	 	 	 	 
50016	2	88	 	 	 	 
50016	3	88	 	 	 	 
50017	1	88	 	 	 	 
50017	2	88	 	 	 	 
50017	3	88	 	 	 	 
50018	1	88	 	 	 	 
50018	2	88	 	 	 	 
50018	3	88	 	 	 	 
50019	1	88	 	 	 	 
50019	2	88	 	 	 	 
50019	3	88	 	 	 	 
50021	1	88	 	 	 	 
50021	2	88	 	 	 	 
50021	3	88	 	 	 	 
50022	1	88	 	 	 	 
50022	2	88	 	 	 	 
50022	3	88	 	 	 	 
50023	1	88	 	 	 	 
50023	2	88	 	 	 	 
50023	3	88	 	 	 	 
50024	1	35	 	 	2	2
50024	2	88	 	 	 	 
50024	3	88	 	 	 	 
50025	1	88	 	 	 	 
50025	2	88	 	 	 	 
50025	3	88	 	 	 	 
50026	1	88	 	 	 	 
50026	2	88	 	 	 	 
50026	3	88	 	 	 	 
50027	1	37	3	3	 	 
50027	2	88	 	 	 	 
50027	3	88	 	 	 	 
50028	1	88	 	 	 	 
50028	2	88	 	 	 	 
50028	3	88	 	 	 	 
50029	1	88	 	 	 	 
50029	2	88	 	 	 	 
50029	3	88	 	 	 	 
50031	1	88	 	 	 	 
50031	2	88	 	 	 	 
50031	3	88	 	 	 	 
50032	1	45	 	 	 	3
50032	2	88	 	 	 	 
50032	3	88	 	 	 	 
50033	1	88	 	 	 	 
50033	2	88	 	 	 	 
50033	3	88	 	 	 	 
50034	1	88	 	 	 	 
50034	2	88	 	 	 	 
50034	3	88	 	 	 	 
50035	1	88	 	 	 	 
50035	2	88	 	 	 	 
50035	3	88	 	 	 	 
50036	1	88	 	 	 	 
50036	2	88	 	 	 	 
50036	3	88	 	 	 	 
50037	1	88	 	 	 	 
50037	2	88	 	 	 	 
50037	3	88	 	 	 	 
50038	1	88	 	 	 	 
50038	2	88	 	 	 	 
50038	3	88	 	 	 	 
50040	1	88	 	 	 	 
50040	2	88	 	 	 	 
50040	3	88	 	 	 	 
50041	1	88	 	 	 	 
50041	2	88	 	 	 	 
50041	3	88	 	 	 	 
50042	1	88	 	 	 	 
50042	2	88	 	 	 	 
50042	3	88	 	 	 	 
50043	1	88	 	 	 	 
50043	2	88	 	 	 	 
50043	3	88	 	 	 	 
50044	1	88	 	 	 	 
50044	2	88	 	 	 	 
50044	3	88	 	 	 	 
50045	1	88	 	 	 	 
50045	2	88	 	 	 	 
50045	3	88	 	 	 	 
50046	1	88	 	 	 	 
50046	2	88	 	 	 	 
50046	3	88	 	 	 	 
50047	1	88	 	 	 	 
50047	2	88	 	 	 	 
50047	3	88	 	 	 	 
50048	1	88	 	 	 	 
50048	2	88	 	 	 	 
50048	3	88	 	 	 	 
50049	1	88	 	 	 	 
50049	2	88	 	 	 	 
50049	3	88	 	 	 	 
50050	1	88	 	 	 	 
50050	2	88	 	 	 	 
50050	3	88	 	 	 	 
50052	1	88	 	 	 	 
50052	2	88	 	 	 	 
50052	3	88	 	 	 	 
50053	1	88	 	 	 	 
50053	2	88	 	 	 	 
50053	3	88	 	 	 	 
50054	1	88	 	 	 	 
50054	2	88	 	 	 	 
50054	3	88	 	 	 	 
50055	1	88	 	 	 	 
50055	2	88	 	 	 	 
50055	3	88	 	 	 	 
50056	1	88	 	 	 	 
50056	2	88	 	 	 	 
50056	3	88	 	 	 	 
50057	1	38	 	 	 	2
50057	2	88	 	 	 	 
50057	3	88	 	 	 	 
50058	1	88	 	 	 	 
50058	2	88	 	 	 	 
50058	3	88	 	 	 	 
50059	1	88	 	 	 	 
50059	2	88	 	 	 	 
50059	3	88	 	 	 	 
50060	1	39	 	4	 	 
50060	2	88	 	 	 	 
50060	3	88	 	 	 	 
50061	1	88	 	 	 	 
50061	2	88	 	 	 	 
50061	3	88	 	 	 	 
50062	1	45	4	4	4	 
50062	2	88	 	 	 	 
50062	3	88	 	 	 	 
50065	1	88	 	 	 	 
50065	2	88	 	 	 	 
50065	3	88	 	 	 	 
50066	1	88	 	 	 	 
50066	2	88	 	 	 	 
50066	3	88	 	 	 	 
50068	1	45	 	 	4	3
50068	2	88	 	 	 	 
50068	3	88	 	 	 	 
50069	1	88	 	 	 	 
50069	2	88	 	 	 	 
50069	3	88	 	 	 	 
50070	1	88	 	 	 	 
50070	2	88	 	 	 	 
50070	3	88	 	 	 	 
50072	1	88	 	 	 	 
50072	2	88	 	 	 	 
50072	3	88	 	 	 	 
50073	1	45	 	 	 	2
50073	2	88	 	 	 	 
50073	3	88	 	 	 	 
50074	1	88	 	 	 	 
50074	2	88	 	 	 	 
50074	3	88	 	 	 	 
50075	1	88	 	 	 	 
50075	2	88	 	 	 	 
50075	3	88	 	 	 	 
50076	1	88	 	 	 	 
50076	2	88	 	 	 	 
50076	3	88	 	 	 	 
50077	1	88	 	 	 	 
50077	2	88	 	 	 	 
50077	3	88	 	 	 	 
50078	1	29	 	 	3	3
50078	2	88	 	 	 	 
50078	3	88	 	 	 	 
50079	1	13	 	 	4	 
50079	2	29	 	 	4	 
50079	3	88	 	 	 	 
50080	1	13	 	 	 	2
50080	2	88	 	 	 	 
50080	3	88	 	 	 	 
50081	1	88	 	 	 	 
50081	2	88	 	 	 	 
50081	3	88	 	 	 	 
50082	1	29	 	 	2	 
50082	2	88	 	 	 	 
50082	3	88	 	 	 	 
50083	1	88	 	 	 	 
50083	2	88	 	 	 	 
50083	3	88	 	 	 	 
50084	1	88	 	 	 	 
50084	2	88	 	 	 	 
50084	3	88	 	 	 	 
50085	1	29	 	 	2	 
50085	2	88	 	 	 	 
50085	3	88	 	 	 	 
50086	1	88	 	 	 	 
50086	2	88	 	 	 	 
50086	3	88	 	 	 	 
50087	1	45	 	 	 	1
50087	2	88	 	 	 	 
50087	3	88	 	 	 	 
50089	1	88	 	 	 	 
50089	2	88	 	 	 	 
50089	3	88	 	 	 	 
50091	1	88	 	 	 	 
50091	2	88	 	 	 	 
50091	3	88	 	 	 	 
50092	1	88	 	 	 	 
50092	2	88	 	 	 	 
50092	3	88	 	 	 	 
50093	1	88	 	 	 	 
50093	2	88	 	 	 	 
50093	3	88	 	 	 	 
50094	1	38	 	 	4	 
50094	2	88	 	 	 	 
50094	3	88	 	 	 	 
50095	1	88	 	 	 	 
50095	2	88	 	 	 	 
50095	3	88	 	 	 	 
50096	1	88	 	 	 	 
50096	2	88	 	 	 	 
50096	3	88	 	 	 	 
50097	1	45	 	 	 	2
50097	2	88	 	 	 	 
50097	3	88	 	 	 	 
50098	1	40	 	 	 	3
50098	2	88	 	 	 	 
50098	3	88	 	 	 	 
50100	1	88	 	 	 	 
50100	2	88	 	 	 	 
50100	3	88	 	 	 	 
50102	1	88	 	 	 	 
50102	2	88	 	 	 	 
50102	3	88	 	 	 	 
50105	1	88	 	 	 	 
50105	2	88	 	 	 	 
50105	3	88	 	 	 	 
50107	1	88	 	 	 	 
50107	2	88	 	 	 	 
50107	3	88	 	 	 	 
50108	1	88	 	 	 	 
50108	2	88	 	 	 	 
50108	3	88	 	 	 	 
50109	1	88	 	 	 	 
50109	2	88	 	 	 	 
50109	3	88	 	 	 	 
50114	1	37	3	 	 	 
50114	2	88	 	 	 	 
50114	3	88	 	 	 	 
50115	1	29	 	 	2	 
50115	2	88	 	 	 	 
50115	3	88	 	 	 	 
50117	1	88	 	 	 	 
50117	2	88	 	 	 	 
50117	3	88	 	 	 	 
50118	1	88	 	 	 	 
50118	2	88	 	 	 	 
50118	3	88	 	 	 	 
60001	1	29	 	 	1	3
60001	2	88	 	 	 	 
60001	3	88	 	 	 	 
60002	1	88	 	 	 	 
60002	2	88	 	 	 	 
60002	3	88	 	 	 	 
60003	1	88	 	 	 	 
60003	2	88	 	 	 	 
60003	3	88	 	 	 	 
60004	1	34	 	 	2	 
60004	2	37	 	 	1	 
60004	3	88	 	 	 	 
60005	1	40	 	3	 	 
60005	2	88	 	 	 	 
60005	3	88	 	 	 	 
60006	1	88	 	 	 	 
60006	2	88	 	 	 	 
60006	3	88	 	 	 	 
60007	1	88	 	 	 	 
60007	2	88	 	 	 	 
60007	3	88	 	 	 	 
60008	1	88	 	 	 	 
60008	2	88	 	 	 	 
60008	3	88	 	 	 	 
60009	1	38	1	1	1	1
60009	2	37	1	 	 	 
60009	3	13	 	 	 	1
60010	1	88	 	 	 	 
60010	2	88	 	 	 	 
60010	3	88	 	 	 	 
60012	1	88	 	 	 	 
60012	2	88	 	 	 	 
60012	3	88	 	 	 	 
60013	1	88	 	 	 	 
60013	2	88	 	 	 	 
60013	3	88	 	 	 	 
60014	1	88	 	 	 	 
60014	2	88	 	 	 	 
60014	3	88	 	 	 	 
60015	1	45	 	 	1	 
60015	2	88	 	 	 	 
60015	3	88	 	 	 	 
60016	1	88	 	 	 	 
60016	2	88	 	 	 	 
60016	3	88	 	 	 	 
60018	1	88	 	 	 	 
60018	2	88	 	 	 	 
60018	3	88	 	 	 	 
60019	1	39	3	3	3	3
60019	2	88	 	 	 	 
60019	3	88	 	 	 	 
60020	1	88	 	 	 	 
60020	2	88	 	 	 	 
60020	3	88	 	 	 	 
60023	1	88	 	 	 	 
60023	2	88	 	 	 	 
60023	3	88	 	 	 	 
60024	1	45	 	 	 	4
60024	2	88	 	 	 	 
60024	3	88	 	 	 	 
60025	1	88	 	 	 	 
60025	2	88	 	 	 	 
60025	3	88	 	 	 	 
60026	1	88	 	 	 	 
60026	2	88	 	 	 	 
60026	3	88	 	 	 	 
60027	1	88	 	 	 	 
60027	2	88	 	 	 	 
60027	3	88	 	 	 	 
60028	1	45	 	 	3	3
60028	2	88	 	 	 	 
60028	3	88	 	 	 	 
60029	1	45	3	3	 	 
60029	2	88	 	 	 	 
60029	3	88	 	 	 	 
60031	1	45	 	3	3	 
60031	2	88	 	 	 	 
60031	3	88	 	 	 	 
60032	1	88	 	 	 	 
60032	2	88	 	 	 	 
60032	3	88	 	 	 	 
60033	1	41	2	2	2	2
60033	2	88	 	 	 	 
60033	3	88	 	 	 	 
60034	1	88	 	 	 	 
60034	2	88	 	 	 	 
60034	3	88	 	 	 	 
60035	1	88	 	 	 	 
60035	2	88	 	 	 	 
60035	3	88	 	 	 	 
60036	1	88	 	 	 	 
60036	2	88	 	 	 	 
60036	3	88	 	 	 	 
60037	1	88	 	 	 	 
60037	2	88	 	 	 	 
60037	3	88	 	 	 	 
60038	1	88	 	 	 	 
60038	2	88	 	 	 	 
60038	3	88	 	 	 	 
60039	1	29	 	 	2	 
60039	2	39	 	2	 	 
60039	3	88	 	 	 	 
60040	1	37	 	 	 	3
60040	2	40	 	 	 	1
60040	3	88	 	 	 	 
60041	1	37	 	 	 	2
60041	2	88	 	 	 	 
60041	3	88	 	 	 	 
60043	1	88	 	 	 	 
60043	2	88	 	 	 	 
60043	3	88	 	 	 	 
60044	1	45	 	3	2	 
60044	2	88	 	 	 	 
60044	3	88	 	 	 	 
60045	1	88	 	 	 	 
60045	2	88	 	 	 	 
60045	3	88	 	 	 	 
60047	1	88	 	 	 	 
60047	2	88	 	 	 	 
60047	3	88	 	 	 	 
60048	1	88	 	 	 	 
60048	2	88	 	 	 	 
60048	3	88	 	 	 	 
60049	1	29	4	4	 	2
60049	2	88	 	 	 	 
60049	3	88	 	 	 	 
60050	1	45	3	 	3	 
60050	2	88	 	 	 	 
60050	3	88	 	 	 	 
60051	1	88	 	 	 	 
60051	2	88	 	 	 	 
60051	3	88	 	 	 	 
60052	1	88	 	 	 	 
60052	2	88	 	 	 	 
60052	3	88	 	 	 	 
60053	1	88	 	 	 	 
60053	2	88	 	 	 	 
60053	3	88	 	 	 	 
60054	1	38	 	 	2	 
60054	2	88	 	 	 	 
60054	3	88	 	 	 	 
60056	1	88	 	 	 	 
60056	2	88	 	 	 	 
60056	3	88	 	 	 	 
60057	1	45	 	 	4	 
60057	2	88	 	 	 	 
60057	3	88	 	 	 	 
60058	1	88	 	 	 	 
60058	2	88	 	 	 	 
60058	3	88	 	 	 	 
60059	1	37	 	 	 	4
60059	2	38	 	4	 	 
60059	3	88	 	 	 	 
60060	1	38	 	 	 	4
60060	2	88	 	 	 	 
60060	3	88	 	 	 	 
60061	1	14	 	 	3	 
60061	2	88	 	 	 	 
60061	3	88	 	 	 	 
60062	1	88	 	 	 	 
60062	2	88	 	 	 	 
60062	3	88	 	 	 	 
60063	1	88	 	 	 	 
60063	2	88	 	 	 	 
60063	3	88	 	 	 	 
60064	1	88	 	 	 	 
60064	2	88	 	 	 	 
60064	3	88	 	 	 	 
60065	1	88	 	 	 	 
60065	2	88	 	 	 	 
60065	3	88	 	 	 	 
60066	1	42	2	2	2	2
60066	2	88	 	 	 	 
60066	3	88	 	 	 	 
60067	1	39	 	 	 	1
60067	2	88	 	 	 	 
60067	3	88	 	 	 	 
60068	1	29	 	 	 	3
60068	2	88	 	 	 	 
60068	3	88	 	 	 	 
60069	1	45	 	2	2	2
60069	2	88	 	 	 	 
60069	3	88	 	 	 	 
60070	1	29	 	 	 	2
60070	2	88	 	 	 	 
60070	3	88	 	 	 	 
60071	1	88	 	 	 	 
60071	2	88	 	 	 	 
60071	3	88	 	 	 	 
60073	1	24	 	 	1	 
60073	2	29	 	 	1	 
60073	3	88	 	 	 	 
60074	1	88	 	 	 	 
60074	2	88	 	 	 	 
60074	3	88	 	 	 	 
60075	1	45	 	 	 	1
60075	2	88	 	 	 	 
60075	3	88	 	 	 	 
60076	1	88	 	 	 	 
60076	2	88	 	 	 	 
60076	3	88	 	 	 	 
60077	1	13	 	 	1	 
60077	2	88	 	 	 	 
60077	3	88	 	 	 	 
60078	1	88	 	 	 	 
60078	2	88	 	 	 	 
60078	3	88	 	 	 	 
60079	1	88	 	 	 	 
60079	2	88	 	 	 	 
60079	3	88	 	 	 	 
60080	1	45	 	 	 	1
60080	2	88	 	 	 	 
60080	3	88	 	 	 	 
60081	1	35	 	 	 	1
60081	2	88	 	 	 	 
60081	3	88	 	 	 	 
60082	1	45	 	 	2	 
60082	2	88	 	 	 	 
60082	3	88	 	 	 	 
60083	1	88	 	 	 	 
60083	2	88	 	 	 	 
60083	3	88	 	 	 	 
60084	1	45	 	 	 	2
60084	2	88	 	 	 	 
60084	3	88	 	 	 	 
60085	1	88	 	 	 	 
60085	2	88	 	 	 	 
60085	3	88	 	 	 	 
60086	1	45	 	 	 	2
60086	2	13	 	 	1	 
60086	3	88	 	 	 	 
60087	1	88	 	 	 	 
60087	2	88	 	 	 	 
60087	3	88	 	 	 	 
60088	1	29	 	 	 	3
60088	2	88	 	 	 	 
60088	3	88	 	 	 	 
60089	1	29	 	 	2	 
60089	2	88	 	 	 	 
60089	3	88	 	 	 	 
60091	1	88	 	 	 	 
60091	2	88	 	 	 	 
60091	3	88	 	 	 	 
60092	1	88	 	 	 	 
60092	2	88	 	 	 	 
60092	3	88	 	 	 	 
60093	1	45	 	 	 	3
60093	2	88	 	 	 	 
60093	3	88	 	 	 	 
60094	1	36	 	1	 	 
60094	2	88	 	 	 	 
60094	3	88	 	 	 	 
60095	1	88	 	 	 	 
60095	2	88	 	 	 	 
60095	3	88	 	 	 	 
60096	1	13	 	 	2	 
60096	2	45	 	 	 	2
60096	3	88	 	 	 	 
60097	1	37	3	3	3	3
60097	2	88	 	 	 	 
60097	3	88	 	 	 	 
60098	1	39	 	1	 	 
60098	2	47	 	 	 	1
60098	3	88	 	 	 	 
60099	1	14	 	4	 	 
60099	2	88	 	 	 	 
60099	3	88	 	 	 	 
60100	1	24	 	4	4	 
60100	2	88	 	 	 	 
60100	3	88	 	 	 	 
60103	1	88	 	 	 	 
60103	2	88	 	 	 	 
60103	3	88	 	 	 	 
60104	1	37	 	2	2	2
60104	2	88	 	 	 	 
60104	3	88	 	 	 	 
60105	1	88	 	 	 	 
60105	2	88	 	 	 	 
60105	3	88	 	 	 	 
60106	1	88	 	 	 	 
60106	2	88	 	 	 	 
60106	3	88	 	 	 	 
60108	1	30	4	 	 	 
60108	2	37	2	 	 	 
60108	3	88	 	 	 	 
60109	1	88	 	 	 	 
60109	2	88	 	 	 	 
60109	3	88	 	 	 	 
60111	1	88	 	 	 	 
60111	2	88	 	 	 	 
60111	3	88	 	 	 	 
60115	1	29	 	 	2	 
60115	2	13	 	 	2	 
60115	3	88	 	 	 	 
60119	1	29	3	3	 	 
60119	2	88	 	 	 	 
60119	3	88	 	 	 	 
60127	1	88	 	 	 	 
60127	2	88	 	 	 	 
60127	3	88	 	 	 	 
70001	1	12	1	1	1	1
70001	2	45	 	 	4	4
70001	3	88	 	 	 	 
70002	1	88	 	 	 	 
70002	2	88	 	 	 	 
70002	3	88	 	 	 	 
70003	1	88	 	 	 	 
70003	2	88	 	 	 	 
70003	3	88	 	 	 	 
70004	1	88	 	 	 	 
70004	2	88	 	 	 	 
70004	3	88	 	 	 	 
70005	1	88	 	 	 	 
70005	2	88	 	 	 	 
70005	3	88	 	 	 	 
70006	1	88	 	 	 	 
70006	2	88	 	 	 	 
70006	3	88	 	 	 	 
70007	1	88	 	 	 	 
70007	2	88	 	 	 	 
70007	3	88	 	 	 	 
70008	1	88	 	 	 	 
70008	2	88	 	 	 	 
70008	3	88	 	 	 	 
70009	1	88	 	 	 	 
70009	2	88	 	 	 	 
70009	3	88	 	 	 	 
70010	1	88	 	 	 	 
70010	2	88	 	 	 	 
70010	3	88	 	 	 	 
70011	1	88	 	 	 	 
70011	2	88	 	 	 	 
70011	3	88	 	 	 	 
70012	1	88	 	 	 	 
70012	2	88	 	 	 	 
70012	3	88	 	 	 	 
70013	1	88	 	 	 	 
70013	2	88	 	 	 	 
70013	3	88	 	 	 	 
70015	1	88	 	 	 	 
70015	2	88	 	 	 	 
70015	3	88	 	 	 	 
70016	1	88	 	 	 	 
70016	2	88	 	 	 	 
70016	3	88	 	 	 	 
70017	1	88	 	 	 	 
70017	2	88	 	 	 	 
70017	3	88	 	 	 	 
70018	1	88	 	 	 	 
70018	2	88	 	 	 	 
70018	3	88	 	 	 	 
70019	1	88	 	 	 	 
70019	2	88	 	 	 	 
70019	3	88	 	 	 	 
70021	1	88	 	 	 	 
70021	2	88	 	 	 	 
70021	3	88	 	 	 	 
70022	1	88	 	 	 	 
70022	2	88	 	 	 	 
70022	3	88	 	 	 	 
70023	1	88	 	 	 	 
70023	2	88	 	 	 	 
70023	3	88	 	 	 	 
70024	1	88	 	 	 	 
70024	2	88	 	 	 	 
70024	3	88	 	 	 	 
70025	1	88	 	 	 	 
70025	2	88	 	 	 	 
70025	3	88	 	 	 	 
70026	1	88	 	 	 	 
70026	2	88	 	 	 	 
70026	3	88	 	 	 	 
70027	1	88	 	 	 	 
70027	2	88	 	 	 	 
70027	3	88	 	 	 	 
70028	1	88	 	 	 	 
70028	2	88	 	 	 	 
70028	3	88	 	 	 	 
