CHILDCODE	IMEVIDR4	RKEVR4	LOSS10R4	LOSS11R4	LOSS12R4	LOSS13R4	RESEVR41	RESEVR42	RESEVR43
30030	3	88	 	 	 	 	 	 	 
30031	1	39	 	 	2	 	7	88	88
30031	2	88	 	 	 	 	 	 	 
30031	3	88	 	 	 	 	 	 	 
30032	1	88	 	 	 	 	 	 	 
30032	2	88	 	 	 	 	 	 	 
30032	3	88	 	 	 	 	 	 	 
30033	1	42	 	 	2	 	9	88	88
30033	2	47	 	 	2	2	2	88	88
30033	3	88	 	 	 	 	 	 	 
30034	1	88	 	 	 	 	 	 	 
30034	2	88	 	 	 	 	 	 	 
30034	3	88	 	 	 	 	 	 	 
30035	1	39	 	2	 	 	17	88	88
30035	2	47	 	 	 	1	2	88	88
30035	3	88	 	 	 	 	 	 	 
30036	1	47	 	 	 	2	2	7	88
30036	2	42	 	 	 	2	2	7	88
30036	3	88	 	 	 	 	 	 	 
30037	1	42	 	 	3	4	22	88	88
30037	2	88	 	 	 	 	 	 	 
30037	3	88	 	 	 	 	 	 	 
30038	1	88	 	 	 	 	 	 	 
30038	2	88	 	 	 	 	 	 	 
30038	3	88	 	 	 	 	 	 	 
30039	1	88	 	 	 	 	 	 	 
30039	2	88	 	 	 	 	 	 	 
30039	3	88	 	 	 	 	 	 	 
30040	1	37	2	2	2	2	6	2	88
30040	2	47	 	 	 	2	2	6	88
30040	3	88	 	 	 	 	 	 	 
30042	1	88	 	 	 	 	 	 	 
30042	2	88	 	 	 	 	 	 	 
30042	3	88	 	 	 	 	 	 	 
30043	1	36	2	 	 	 	16	88	88
30043	2	88	 	 	 	 	 	 	 
30043	3	88	 	 	 	 	 	 	 
30045	1	36	2	 	 	 	21	16	7
30045	2	42	 	 	 	2	18	7	88
30045	3	47	 	 	 	2	7	88	88
30047	1	38	 	 	 	4	10	17	88
30047	2	88	 	 	 	 	 	 	 
30047	3	88	 	 	 	 	 	 	 
30048	1	42	2	2	2	2	2	16	7
30048	2	45	2	 	 	 	7	88	88
30048	3	47	 	 	 	2	2	7	88
30050	1	42	 	2	 	 	9	88	88
30050	2	47	 	 	 	2	2	88	88
30050	3	88	 	 	 	 	 	 	 
30051	1	38	 	 	2	2	9	28	88
30051	2	39	 	2	2	2	2	9	88
30051	3	47	 	 	 	2	2	88	88
30052	1	37	 	 	2	 	17	88	88
30052	2	88	 	 	 	 	 	 	 
30052	3	88	 	 	 	 	 	 	 
30053	1	88	 	 	 	 	 	 	 
30053	2	88	 	 	 	 	 	 	 
30053	3	88	 	 	 	 	 	 	 
30054	1	88	 	 	 	 	 	 	 
30054	2	88	 	 	 	 	 	 	 
30054	3	88	 	 	 	 	 	 	 
30055	1	42	3	3	3	3	16	18	17
30055	2	47	 	 	 	2	2	7	88
30055	3	88	 	 	 	 	 	 	 
30056	1	37	 	 	2	 	16	88	88
30056	2	88	 	 	 	 	 	 	 
30056	3	88	 	 	 	 	 	 	 
30057	1	37	 	 	4	 	9	88	88
30057	2	16	 	3	 	 	9	88	88
30057	3	88	 	 	 	 	 	 	 
30058	1	88	 	 	 	 	 	 	 
30058	2	88	 	 	 	 	 	 	 
30058	3	88	 	 	 	 	 	 	 
30059	1	88	 	 	 	 	 	 	 
30059	2	88	 	 	 	 	 	 	 
30059	3	88	 	 	 	 	 	 	 
30060	1	88	 	 	 	 	 	 	 
30060	2	88	 	 	 	 	 	 	 
30060	3	88	 	 	 	 	 	 	 
30061	1	88	 	 	 	 	 	 	 
30061	2	88	 	 	 	 	 	 	 
30061	3	88	 	 	 	 	 	 	 
30063	1	42	 	 	 	4	16	88	88
30063	2	38	 	 	 	2	18	88	88
30063	3	88	 	 	 	 	 	 	 
30064	1	88	 	 	 	 	 	 	 
30064	2	88	 	 	 	 	 	 	 
30064	3	88	 	 	 	 	 	 	 
30065	1	42	 	 	 	4	18	88	88
30065	2	88	 	 	 	 	 	 	 
30065	3	88	 	 	 	 	 	 	 
30066	1	36	 	 	 	4	7	88	88
30066	2	88	 	 	 	 	 	 	 
30066	3	88	 	 	 	 	 	 	 
30067	1	37	 	 	2	 	19	88	88
30067	2	88	 	 	 	 	 	 	 
30067	3	88	 	 	 	 	 	 	 
30068	1	47	 	 	 	2	2	88	88
30068	2	88	 	 	 	 	 	 	 
30068	3	88	 	 	 	 	 	 	 
30069	1	88	 	 	 	 	 	 	 
30069	2	88	 	 	 	 	 	 	 
30069	3	88	 	 	 	 	 	 	 
30070	1	38	 	4	 	 	9	16	88
30070	2	88	 	 	 	 	 	 	 
30070	3	88	 	 	 	 	 	 	 
30071	1	45	 	 	 	2	9	88	88
30071	2	47	 	 	 	2	2	88	88
30071	3	88	 	 	 	 	 	 	 
30072	1	34	4	 	 	 	7	88	88
30072	2	47	 	 	 	2	2	88	88
30072	3	88	 	 	 	 	 	 	 
30073	1	88	 	 	 	 	 	 	 
30073	2	88	 	 	 	 	 	 	 
30073	3	88	 	 	 	 	 	 	 
30074	1	47	 	 	2	3	2	17	88
30074	2	88	 	 	 	 	 	 	 
30074	3	88	 	 	 	 	 	 	 
30075	1	42	3	3	3	3	2	21	18
30075	2	47	 	 	2	2	7	88	88
30075	3	88	 	 	 	 	 	 	 
30076	1	42	 	 	2	2	9	88	88
30076	2	47	 	 	 	2	2	88	88
30076	3	88	 	 	 	 	 	 	 
30078	1	38	 	 	2	 	16	88	88
30078	2	88	 	 	 	 	 	 	 
30078	3	88	 	 	 	 	 	 	 
30079	1	47	 	 	2	2	2	88	88
30079	2	88	 	 	 	 	 	 	 
30079	3	88	 	 	 	 	 	 	 
30080	1	38	 	 	3	 	19	88	88
30080	2	39	 	 	2	 	19	88	88
30080	3	61	 	 	2	 	19	88	88
30081	1	38	 	 	 	4	9	18	88
30081	2	88	 	 	 	 	 	 	 
30081	3	88	 	 	 	 	 	 	 
30082	1	37	 	4	 	 	9	88	88
30082	2	88	 	 	 	 	 	 	 
30082	3	88	 	 	 	 	 	 	 
30083	1	37	 	 	4	 	23	88	88
30083	2	88	 	 	 	 	 	 	 
30083	3	88	 	 	 	 	 	 	 
30084	1	47	 	3	3	 	7	88	88
30084	2	88	 	 	 	 	 	 	 
30084	3	88	 	 	 	 	 	 	 
30085	1	47	 	 	 	2	2	88	88
30085	2	88	 	 	 	 	 	 	 
30085	3	88	 	 	 	 	 	 	 
30086	1	37	3	3	3	3	9	17	16
30086	2	47	 	 	2	2	2	7	88
30086	3	88	 	 	 	 	 	 	 
30087	1	38	 	4	 	 	28	88	88
30087	2	88	 	 	 	 	 	 	 
30087	3	88	 	 	 	 	 	 	 
30088	1	38	 	 	 	4	16	88	88
30088	2	88	 	 	 	 	 	 	 
30088	3	88	 	 	 	 	 	 	 
30089	1	38	 	 	3	 	17	88	88
30089	2	39	 	3	 	 	17	88	88
30089	3	45	 	3	 	 	17	88	88
30090	1	39	 	 	3	3	16	2	7
30090	2	42	2	2	2	2	2	16	7
30090	3	47	 	 	 	2	2	16	7
30091	1	88	 	 	 	 	 	 	 
30091	2	88	 	 	 	 	 	 	 
30091	3	88	 	 	 	 	 	 	 
30092	1	36	 	4	 	 	7	88	88
30092	2	88	 	 	 	 	 	 	 
30092	3	88	 	 	 	 	 	 	 
30093	1	45	 	 	 	2	9	88	88
30093	2	88	 	 	 	 	 	 	 
30093	3	88	 	 	 	 	 	 	 
30094	1	45	 	3	 	4	28	88	88
30094	2	88	 	 	 	 	 	 	 
30094	3	88	 	 	 	 	 	 	 
30095	1	25	 	 	 	2	10	9	88
30095	2	88	 	 	 	 	 	 	 
30095	3	88	 	 	 	 	 	 	 
30096	1	36	 	 	 	2	9	88	88
30096	2	47	 	 	 	2	2	88	88
30096	3	88	 	 	 	 	 	 	 
30097	1	39	 	 	2	2	2	9	18
30097	2	47	 	 	 	2	2	88	88
30097	3	88	 	 	 	 	 	 	 
30098	1	25	2	 	 	2	18	88	88
30098	2	88	 	 	 	 	 	 	 
30098	3	88	 	 	 	 	 	 	 
30099	1	38	 	 	 	4	10	88	88
30099	2	88	 	 	 	 	 	 	 
30099	3	88	 	 	 	 	 	 	 
30100	1	39	 	 	2	 	2	88	88
30100	2	88	 	 	 	 	 	 	 
30100	3	88	 	 	 	 	 	 	 
40001	1	47	 	 	 	2	2	18	88
40001	2	88	 	 	 	 	 	 	 
40001	3	88	 	 	 	 	 	 	 
40002	1	47	 	 	 	2	28	88	88
40002	2	88	 	 	 	 	 	 	 
40002	3	88	 	 	 	 	 	 	 
40003	1	13	 	 	2	 	17	20	88
40003	2	47	 	 	 	2	17	18	2
40003	3	88	 	 	 	 	 	 	 
40004	1	29	 	 	3	 	2	17	88
40004	2	25	 	 	 	2	9	2	88
40004	3	47	 	 	 	2	2	88	88
40005	1	25	 	 	3	 	2	6	10
40005	2	47	 	 	 	2	2	88	88
40005	3	88	 	 	 	 	 	 	 
40006	1	47	 	 	 	2	2	9	88
40006	2	36	1	 	 	 	17	88	88
40006	3	88	 	 	 	 	 	 	 
40007	1	47	 	 	 	2	2	18	88
40007	2	88	 	 	 	 	 	 	 
40007	3	88	 	 	 	 	 	 	 
40008	1	47	 	 	 	3	2	17	88
40008	2	88	 	 	 	 	 	 	 
40008	3	88	 	 	 	 	 	 	 
40009	1	28	 	 	2	 	9	2	88
40009	2	47	 	 	 	2	1	2	88
40009	3	88	 	 	 	 	 	 	 
40010	1	25	 	 	2	 	2	17	88
40010	2	47	 	 	3	3	2	88	88
40010	3	88	 	 	 	 	 	 	 
40011	1	47	 	 	 	2	2	17	20
40011	2	88	 	 	 	 	 	 	 
40011	3	88	 	 	 	 	 	 	 
40012	1	47	 	 	 	2	2	88	88
40012	2	88	 	 	 	 	 	 	 
40012	3	88	 	 	 	 	 	 	 
40013	1	28	 	 	3	2	10	88	88
40013	2	47	 	 	3	3	2	88	88
40013	3	88	 	 	 	 	 	 	 
40014	1	47	 	 	 	2	17	20	88
40014	2	88	 	 	 	 	 	 	 
40014	3	88	 	 	 	 	 	 	 
40015	1	47	 	 	 	2	2	17	88
40015	2	88	 	 	 	 	 	 	 
40015	3	88	 	 	 	 	 	 	 
40016	1	29	 	 	 	2	2	88	88
40016	2	47	 	 	 	2	1	2	88
40016	3	88	 	 	 	 	 	 	 
40017	1	47	 	 	 	2	2	88	88
40017	2	88	 	 	 	 	 	 	 
40017	3	88	 	 	 	 	 	 	 
40018	1	47	 	 	 	2	2	17	88
40018	2	88	 	 	 	 	 	 	 
40018	3	88	 	 	 	 	 	 	 
40019	1	47	 	 	 	2	17	2	9
40019	2	36	3	 	 	 	17	88	88
40019	3	88	 	 	 	 	 	 	 
40020	1	47	 	 	 	2	2	17	88
40020	2	88	 	 	 	 	 	 	 
40020	3	88	 	 	 	 	 	 	 
40021	1	47	 	 	 	2	2	88	88
40021	2	88	 	 	 	 	 	 	 
40021	3	88	 	 	 	 	 	 	 
40022	1	47	 	 	 	2	2	17	88
40022	2	88	 	 	 	 	 	 	 
40022	3	88	 	 	 	 	 	 	 
40023	1	29	 	 	2	 	28	22	88
40023	2	47	 	 	2	2	2	88	88
40023	3	88	 	 	 	 	 	 	 
40024	1	47	 	 	 	2	2	88	88
40024	2	88	 	 	 	 	 	 	 
40024	3	88	 	 	 	 	 	 	 
40025	1	29	 	 	2	 	2	88	88
40025	2	47	 	 	 	2	2	17	88
40025	3	88	 	 	 	 	 	 	 
40027	1	47	 	 	 	2	2	88	88
40027	2	88	 	 	 	 	 	 	 
40027	3	88	 	 	 	 	 	 	 
40028	1	28	 	 	4	 	2	28	88
40028	2	47	 	 	3	3	2	88	88
40028	3	88	 	 	 	 	 	 	 
40029	1	29	 	 	2	 	2	17	88
40029	2	47	 	 	 	2	2	88	88
40029	3	88	 	 	 	 	 	 	 
40030	1	47	 	 	 	2	2	88	88
40030	2	88	 	 	 	 	 	 	 
40030	3	88	 	 	 	 	 	 	 
40031	1	47	 	 	 	2	2	88	88
40031	2	88	 	 	 	 	 	 	 
40031	3	88	 	 	 	 	 	 	 
40032	1	47	 	 	 	2	2	9	88
40032	2	36	 	 	 	3	9	88	88
40032	3	88	 	 	 	 	 	 	 
40033	1	88	 	 	 	 	 	 	 
40033	2	88	 	 	 	 	 	 	 
40033	3	88	 	 	 	 	 	 	 
40034	1	47	 	 	 	3	2	8	88
40034	2	88	 	 	 	 	 	 	 
40034	3	88	 	 	 	 	 	 	 
40035	1	47	 	 	 	2	17	2	88
40035	2	88	 	 	 	 	 	 	 
40035	3	88	 	 	 	 	 	 	 
40036	1	47	 	 	 	2	2	88	88
40036	2	88	 	 	 	 	 	 	 
40036	3	88	 	 	 	 	 	 	 
40037	1	29	 	 	2	 	2	18	88
40037	2	47	 	 	2	3	2	88	88
40037	3	39	 	 	 	3	9	17	88
40038	1	47	 	 	 	2	2	88	88
40038	2	29	 	2	 	 	2	88	88
40038	3	88	 	 	 	 	 	 	 
40039	1	42	 	 	 	2	17	21	88
40039	2	47	 	 	 	2	2	17	88
40039	3	88	 	 	 	 	 	 	 
40041	1	47	 	 	 	2	2	88	88
40041	2	88	 	 	 	 	 	 	 
40041	3	88	 	 	 	 	 	 	 
40042	1	47	 	 	 	2	2	88	88
40042	2	88	 	 	 	 	 	 	 
40042	3	88	 	 	 	 	 	 	 
40043	1	47	 	 	 	2	2	9	17
40043	2	88	 	 	 	 	 	 	 
40043	3	88	 	 	 	 	 	 	 
40044	1	47	 	 	 	2	2	3	88
40044	2	14	 	 	3	 	20	88	88
40044	3	88	 	 	 	 	 	 	 
40045	1	47	 	 	 	2	2	9	88
40045	2	88	 	 	 	 	 	 	 
40045	3	88	 	 	 	 	 	 	 
40046	1	47	 	 	 	3	2	9	88
40046	2	88	 	 	 	 	 	 	 
40046	3	88	 	 	 	 	 	 	 
40047	1	47	 	 	 	2	2	17	88
40047	2	88	 	 	 	 	 	 	 
40047	3	88	 	 	 	 	 	 	 
40048	1	36	 	 	 	2	2	17	6
40048	2	47	 	 	 	2	2	88	88
40048	3	88	 	 	 	 	 	 	 
40049	1	47	 	 	 	2	2	88	88
40049	2	88	 	 	 	 	 	 	 
40049	3	88	 	 	 	 	 	 	 
40050	1	47	 	 	 	2	2	28	88
40050	2	88	 	 	 	 	 	 	 
40050	3	88	 	 	 	 	 	 	 
40051	1	29	 	 	2	 	2	28	88
40051	2	47	 	 	3	2	2	88	88
40051	3	41	 	 	 	3	17	88	88
40052	1	47	 	 	 	2	2	88	88
40052	2	88	 	 	 	 	 	 	 
40052	3	88	 	 	 	 	 	 	 
40053	1	25	 	 	 	3	7	88	88
40053	2	29	 	 	 	2	17	2	88
40053	3	47	 	 	3	3	2	88	88
40054	1	25	 	 	 	2	3	17	88
40054	2	34	 	 	4	 	2	88	88
40054	3	41	 	 	 	3	2	17	88
40055	1	47	 	 	 	2	17	2	88
40055	2	88	 	 	 	 	 	 	 
40055	3	88	 	 	 	 	 	 	 
40056	1	28	 	 	3	 	17	88	88
40056	2	47	 	 	3	3	2	88	88
40056	3	88	 	 	 	 	 	 	 
40057	1	47	 	 	 	2	2	88	88
40057	2	88	 	 	 	 	 	 	 
40057	3	88	 	 	 	 	 	 	 
40058	1	47	 	 	 	3	2	17	88
40058	2	88	 	 	 	 	 	 	 
40058	3	88	 	 	 	 	 	 	 
40059	1	47	 	 	 	3	28	9	88
40059	2	88	 	 	 	 	 	 	 
40059	3	88	 	 	 	 	 	 	 
40060	1	47	 	 	 	2	17	88	88
40060	2	88	 	 	 	 	 	 	 
40060	3	88	 	 	 	 	 	 	 
40061	1	39	 	 	 	2	2	88	88
40061	2	47	 	 	 	2	2	88	88
40061	3	88	 	 	 	 	 	 	 
40062	1	47	 	 	 	2	10	88	88
40062	2	88	 	 	 	 	 	 	 
40062	3	88	 	 	 	 	 	 	 
40063	1	47	 	 	 	2	17	16	88
40063	2	88	 	 	 	 	 	 	 
40063	3	88	 	 	 	 	 	 	 
40064	1	47	 	 	 	2	2	88	88
40064	2	88	 	 	 	 	 	 	 
40064	3	88	 	 	 	 	 	 	 
40065	1	36	1	 	 	 	17	88	88
40065	2	88	 	 	 	 	 	 	 
40065	3	88	 	 	 	 	 	 	 
40066	1	47	 	 	 	2	17	88	88
40066	2	88	 	 	 	 	 	 	 
40066	3	88	 	 	 	 	 	 	 
40067	1	35	 	3	 	 	17	88	88
40067	2	88	 	 	 	 	 	 	 
40067	3	88	 	 	 	 	 	 	 
40068	1	47	 	 	 	2	2	28	88
40068	2	88	 	 	 	 	 	 	 
40068	3	88	 	 	 	 	 	 	 
40069	1	47	 	 	 	2	2	88	88
40069	2	36	 	 	3	 	17	88	88
40069	3	88	 	 	 	 	 	 	 
40070	1	47	 	 	3	3	2	17	88
40070	2	88	 	 	 	 	 	 	 
40070	3	88	 	 	 	 	 	 	 
40071	1	47	 	 	 	2	17	2	88
40071	2	88	 	 	 	 	 	 	 
40071	3	88	 	 	 	 	 	 	 
40073	1	42	 	 	 	2	2	17	88
40073	2	47	 	 	 	3	2	88	88
40073	3	88	 	 	 	 	 	 	 
40074	1	38	 	 	2	 	2	18	88
40074	2	47	 	 	 	3	2	88	88
40074	3	88	 	 	 	 	 	 	 
40075	1	47	 	 	 	2	2	88	88
40075	2	88	 	 	 	 	 	 	 
40075	3	88	 	 	 	 	 	 	 
40076	1	47	 	 	 	2	2	88	88
40076	2	88	 	 	 	 	 	 	 
40076	3	88	 	 	 	 	 	 	 
40077	1	47	 	 	 	2	17	88	88
40077	2	88	 	 	 	 	 	 	 
40077	3	88	 	 	 	 	 	 	 
40078	1	47	 	 	 	2	2	88	88
40078	2	88	 	 	 	 	 	 	 
40078	3	88	 	 	 	 	 	 	 
40079	1	88	 	 	 	 	 	 	 
40079	2	88	 	 	 	 	 	 	 
40079	3	88	 	 	 	 	 	 	 
40080	1	47	 	 	 	2	17	88	88
40080	2	88	 	 	 	 	 	 	 
40080	3	88	 	 	 	 	 	 	 
40081	1	47	 	 	 	2	2	28	88
40081	2	36	 	3	 	 	17	88	88
40081	3	88	 	 	 	 	 	 	 
40082	1	29	 	4	 	 	6	2	17
40082	2	13	 	 	 	2	2	88	88
40082	3	47	 	 	 	2	2	88	88
40083	1	47	 	 	 	2	2	88	88
40083	2	88	 	 	 	 	 	 	 
40083	3	88	 	 	 	 	 	 	 
40084	1	47	 	 	 	2	2	88	88
40084	2	88	 	 	 	 	 	 	 
40084	3	88	 	 	 	 	 	 	 
40085	1	47	 	 	 	2	2	88	88
40085	2	88	 	 	 	 	 	 	 
40085	3	88	 	 	 	 	 	 	 
40086	1	47	 	 	 	2	28	88	88
40086	2	88	 	 	 	 	 	 	 
40086	3	88	 	 	 	 	 	 	 
40087	1	47	 	 	 	3	2	88	88
40087	2	88	 	 	 	 	 	 	 
40087	3	88	 	 	 	 	 	 	 
40088	1	28	 	2	 	 	17	88	88
40088	2	47	 	 	 	3	2	8	88
40088	3	88	 	 	 	 	 	 	 
40089	1	29	 	 	2	2	2	88	88
40089	2	41	 	3	 	 	17	18	88
40089	3	47	 	 	3	3	2	88	88
40090	1	47	 	 	 	2	2	18	17
40090	2	88	 	 	 	 	 	 	 
40090	3	88	 	 	 	 	 	 	 
40091	1	13	 	 	3	 	18	22	17
40091	2	47	 	 	 	2	2	88	88
40091	3	88	 	 	 	 	 	 	 
40092	1	47	 	 	 	2	2	17	88
40092	2	88	 	 	 	 	 	 	 
40092	3	88	 	 	 	 	 	 	 
40093	1	39	 	 	 	3	17	88	88
40093	2	47	 	 	 	2	2	88	88
40093	3	88	 	 	 	 	 	 	 
40094	1	47	 	 	 	2	2	17	88
40094	2	88	 	 	 	 	 	 	 
40094	3	88	 	 	 	 	 	 	 
40095	1	47	 	 	 	2	2	88	88
40095	2	36	2	 	 	 	17	88	88
40095	3	88	 	 	 	 	 	 	 
40096	1	47	 	 	 	2	2	88	88
40096	2	88	 	 	 	 	 	 	 
40096	3	88	 	 	 	 	 	 	 
40097	1	47	 	 	 	3	2	17	88
40097	2	88	 	 	 	 	 	 	 
40097	3	88	 	 	 	 	 	 	 
40098	1	47	 	 	2	2	2	88	88
40098	2	88	 	 	 	 	 	 	 
40098	3	88	 	 	 	 	 	 	 
40099	1	29	 	 	 	4	28	9	88
40099	2	47	 	 	2	3	2	88	88
40099	3	88	 	 	 	 	 	 	 
40100	1	47	 	 	 	2	2	17	7
40100	2	88	 	 	 	 	 	 	 
40100	3	88	 	 	 	 	 	 	 
50001	1	29	 	2	 	 	9	88	88
50001	2	47	 	 	 	2	2	88	88
50001	3	88	 	 	 	 	 	 	 
50002	1	88	 	 	 	 	 	 	 
50002	2	88	 	 	 	 	 	 	 
50002	3	88	 	 	 	 	 	 	 
50003	1	47	 	 	 	2	2	88	88
50003	2	88	 	 	 	 	 	 	 
50003	3	88	 	 	 	 	 	 	 
50004	1	88	 	 	 	 	 	 	 
50004	2	88	 	 	 	 	 	 	 
50004	3	88	 	 	 	 	 	 	 
50005	1	39	 	 	4	 	17	18	88
50005	2	88	 	 	 	 	 	 	 
50005	3	88	 	 	 	 	 	 	 
50006	1	36	 	 	 	4	16	18	17
50006	2	47	 	 	 	2	2	7	88
50006	3	88	 	 	 	 	 	 	 
50007	1	45	 	 	4	 	16	8	88
50007	2	29	 	 	 	2	16	88	88
50007	3	88	 	 	 	 	 	 	 
50008	1	37	 	 	 	4	8	16	88
50008	2	38	 	 	2	 	18	88	88
50008	3	88	 	 	 	 	 	 	 
50009	1	38	 	 	3	 	19	88	88
50009	2	25	 	 	2	 	10	18	88
50009	3	88	 	 	 	 	 	 	 
50010	1	38	 	 	3	 	9	19	88
50010	2	25	 	3	 	 	10	19	88
50010	3	24	 	 	2	 	18	88	88
50011	1	88	 	 	 	 	 	 	 
50011	2	88	 	 	 	 	 	 	 
50011	3	88	 	 	 	 	 	 	 
50012	1	39	4	 	 	 	19	88	88
50012	2	37	 	 	2	 	17	18	88
50012	3	88	 	 	 	 	 	 	 
50013	1	38	 	 	 	4	16	21	18
50013	2	42	 	2	2	2	16	18	21
50013	3	25	 	3	 	 	16	7	88
50014	1	29	 	2	 	 	10	88	88
50014	2	38	 	 	2	 	9	88	88
50014	3	47	 	 	 	2	2	88	88
50015	1	42	4	3	3	4	16	18	88
50015	2	39	 	 	 	4	16	7	88
50015	3	88	 	 	 	 	 	 	 
50016	1	39	 	 	 	3	18	16	17
50016	2	1	2	 	 	 	18	7	88
50016	3	47	 	 	 	2	2	7	88
50017	1	37	 	3	 	 	17	9	88
50017	2	38	 	 	2	 	17	88	88
50017	3	88	 	 	 	 	 	 	 
50018	1	47	 	 	2	2	2	88	88
50018	2	88	 	 	 	 	 	 	 
50018	3	88	 	 	 	 	 	 	 
50019	1	29	 	2	 	 	9	88	88
50019	2	47	 	 	 	2	2	88	88
50019	3	88	 	 	 	 	 	 	 
50020	1	38	 	 	 	2	9	88	88
50020	2	47	 	 	 	2	2	88	88
50020	3	88	 	 	 	 	 	 	 
50021	1	34	 	 	4	 	23	16	7
50021	2	47	 	 	2	2	16	7	88
50021	3	88	 	 	 	 	 	 	 
50022	1	39	2	2	2	2	19	88	88
50022	2	88	 	 	 	 	 	 	 
50022	3	88	 	 	 	 	 	 	 
50023	1	37	3	 	 	 	10	88	88
50023	2	47	 	 	 	2	2	88	88
50023	3	88	 	 	 	 	 	 	 
50024	1	38	 	 	3	 	9	28	88
50024	2	47	 	 	 	2	2	88	88
50024	3	88	 	 	 	 	 	 	 
50025	1	88	 	 	 	 	 	 	 
50025	2	88	 	 	 	 	 	 	 
50025	3	88	 	 	 	 	 	 	 
50026	1	88	 	 	 	 	 	 	 
50026	2	88	 	 	 	 	 	 	 
50026	3	88	 	 	 	 	 	 	 
50027	1	45	 	2	 	 	23	88	88
50027	2	39	 	 	2	 	16	88	88
50027	3	88	 	 	 	 	 	 	 
50028	1	88	 	 	 	 	 	 	 
50028	2	88	 	 	 	 	 	 	 
50028	3	88	 	 	 	 	 	 	 
50029	1	29	 	 	 	4	9	28	88
50029	2	14	 	 	 	3	16	88	88
50029	3	88	 	 	 	2	18	88	88
50030	1	45	 	 	4	 	16	21	7
50030	2	47	 	 	 	2	2	7	88
50030	3	88	 	 	 	 	 	 	 
50031	1	14	3	3	3	3	21	16	18
50031	2	38	 	 	2	 	2	18	21
50031	3	37	 	 	2	2	18	16	2
50032	1	29	 	 	 	4	10	88	88
50032	2	37	 	4	 	 	13	16	88
50032	3	13	 	 	4	 	16	18	88
50033	1	25	 	 	4	 	2	88	88
50033	2	88	 	 	 	 	 	 	 
50033	3	88	 	 	 	 	 	 	 
50034	1	38	 	 	2	 	16	18	7
50034	2	14	 	3	2	2	2	17	7
50034	3	31	 	2	3	2	21	12	7
50035	1	25	 	 	2	2	7	88	88
50035	2	88	 	 	 	 	 	 	 
50035	3	88	 	 	 	 	 	 	 
50036	1	88	 	 	 	 	 	 	 
50036	2	88	 	 	 	 	 	 	 
50036	3	88	 	 	 	 	 	 	 
50037	1	47	 	 	2	2	2	88	88
50037	2	88	 	 	 	 	 	 	 
50037	3	88	 	 	 	 	 	 	 
50038	1	47	 	 	2	2	2	88	88
50038	2	88	 	 	 	 	 	 	 
50038	3	88	 	 	 	 	 	 	 
50039	1	47	 	 	2	2	2	88	88
50039	2	88	 	 	 	 	 	 	 
50039	3	88	 	 	 	 	 	 	 
50040	1	45	3	 	 	 	7	88	88
50040	2	88	 	 	 	 	 	 	 
50040	3	88	 	 	 	 	 	 	 
50041	1	29	 	 	2	 	9	88	88
50041	2	39	2	 	 	 	9	88	88
50041	3	42	 	 	 	2	2	88	88
50042	1	25	 	 	4	3	2	88	88
50042	2	88	 	 	 	 	 	 	 
50042	3	88	 	 	 	 	 	 	 
50043	1	47	 	 	2	2	2	18	88
50043	2	88	 	 	 	 	 	 	 
50043	3	88	 	 	 	 	 	 	 
50044	1	88	 	 	 	 	 	 	 
50044	2	88	 	 	 	 	 	 	 
50044	3	88	 	 	 	 	 	 	 
50045	1	28	 	 	 	2	1	88	88
50045	2	88	 	 	 	 	 	 	 
50045	3	88	 	 	 	 	 	 	 
50046	1	14	 	 	2	 	18	88	88
50046	2	88	 	 	 	 	 	 	 
50046	3	88	 	 	 	 	 	 	 
50047	1	25	 	 	3	 	10	18	88
50047	2	37	 	 	2	 	19	88	88
50047	3	88	 	 	 	 	 	 	 
50048	1	37	 	 	2	 	9	88	88
50048	2	47	 	 	 	2	2	88	88
50048	3	88	 	 	 	 	 	 	 
50049	1	37	 	 	4	 	1	88	88
50049	2	88	 	 	 	 	 	 	 
50049	3	88	 	 	 	 	 	 	 
50050	1	25	4	 	 	 	10	16	88
50050	2	28	 	3	 	 	19	88	88
50050	3	37	 	 	2	 	17	88	88
50051	1	38	 	3	 	 	19	88	88
50051	2	25	 	 	2	 	10	18	88
50051	3	88	 	 	 	 	 	 	 
50052	1	37	 	 	4	 	16	88	88
50052	2	25	 	 	3	 	10	17	88
50052	3	24	 	2	 	 	10	18	88
50053	1	45	 	 	3	 	19	88	88
50053	2	88	 	 	 	 	 	 	 
50053	3	88	 	 	 	 	 	 	 
50054	1	25	3	 	 	 	10	18	88
50054	2	24	 	2	 	 	10	18	88
50054	3	39	 	 	2	 	17	19	88
50055	1	36	 	 	2	 	9	88	88
50055	2	39	 	 	2	 	9	88	88
50055	3	47	 	 	 	2	2	88	88
50056	1	88	 	 	 	 	 	 	 
50056	2	88	 	 	 	 	 	 	 
50056	3	88	 	 	 	 	 	 	 
50057	1	37	2	 	2	 	16	17	7
50057	2	25	 	3	 	 	21	16	2
50057	3	28	 	3	2	 	21	16	18
50058	1	47	 	 	 	2	2	88	88
50058	2	88	 	 	 	 	 	 	 
50058	3	88	 	 	 	 	 	 	 
50059	1	25	 	3	 	 	16	17	7
50059	2	14	 	3	 	 	7	88	88
50059	3	37	 	 	3	 	16	17	21
50060	1	88	 	 	 	 	 	 	 
50060	2	88	 	 	 	 	 	 	 
